Student ID;Marital status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification;Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP
3871;1;8;1;14;1;1;1;1;27;5;6;0;0;0;1;1;0;21;0;0;6;8;6;14.75;0;0;6;9;5;14.333333333333334;0;11.1;0.6;2.02
3872;1;1;1;9;1;1;1;23;28;10;10;0;0;0;1;1;1;20;0;0;5;8;5;12.375;0;0;5;7;5;11.666666666666666;0;13.9;-0.3;0.79
3873;1;14;2;12;1;6;1;1;14;5;11;0;0;0;1;1;0;22;0;0;7;7;6;12.733333333333334;0;0;7;7;6;12.733333333333334;0;7.6;2.6;0.32
3874;1;1;2;5;1;1;1;13;14;4;4;1;1;0;0;1;0;19;0;0;6;9;4;12.5;0;0;6;6;0;0.0;0;9.4;-0.8;-3.12
3875;1;12;1;8;1;1;1;1;1;12;2;1;0;1;0;1;0;41;0;0;5;5;0;0.0;1;0;5;5;0;0.0;5;12.7;3.7;-1.7
3876;1;14;1;12;1;12;1;19;24;1;1;1;0;0;1;1;0;27;0;0;7;7;0;0.0;6;0;7;7;0;0.0;6;7.6;2.6;0.32
3877;1;8;1;12;1;1;1;1;1;5;11;0;0;0;1;0;0;19;0;0;7;7;7;13.44285714285714;0;0;8;8;7;13.771428571428572;0;13.9;-0.3;0.79
3878;1;9;2;12;1;1;10;1;1;5;4;1;0;0;1;0;1;20;1;0;8;8;8;14.2;0;0;8;8;8;14.2;0;9.4;-0.8;-3.12
3879;1;14;4;12;1;6;1;23;27;6;10;1;0;0;1;0;1;19;0;0;7;7;6;13.55;0;0;7;7;6;13.55;0;7.6;2.6;0.32
3880;2;12;1;17;0;1;1;22;27;10;10;0;0;0;1;0;0;35;0;0;5;5;5;11.6;0;0;5;6;5;11.166666666666666;0;15.5;2.8;-4.06
3881;1;8;5;15;1;1;1;13;10;8;4;1;0;0;1;0;0;22;0;0;6;7;6;13.571428571428571;0;0;6;7;6;15.285714285714286;0;13.9;-0.3;0.79
3882;1;1;2;11;1;1;1;1;14;6;8;1;0;0;1;0;1;20;0;0;6;6;6;13.833333333333334;0;0;6;6;6;15.0;0;11.1;0.6;2.02
3883;1;1;1;14;1;1;1;22;28;10;10;1;0;1;0;0;0;18;0;0;6;7;4;11.25;0;0;6;9;4;10.857142857142858;0;10.8;1.4;1.74
3884;1;1;1;10;1;1;1;22;27;10;10;1;0;0;1;0;1;18;0;0;6;7;5;10.2;0;0;6;9;4;11.25;0;12.4;0.5;1.79
3885;1;4;1;12;1;3;1;1;27;10;6;0;0;0;1;0;0;30;0;0;8;8;7;15.675714285714283;0;0;8;8;7;15.675714285714283;0;10.8;1.4;1.74
3886;1;9;1;10;1;1;1;23;28;10;8;0;0;1;1;0;1;18;0;0;6;9;6;10.833333333333334;0;0;6;8;6;12.0;0;11.1;0.6;2.02
3887;1;1;1;11;1;1;1;13;14;8;9;1;0;0;1;0;1;20;0;0;6;6;6;14.5;0;0;6;7;5;15.0;0;12.4;0.5;1.79
3888;1;1;1;10;1;1;1;13;28;10;10;0;1;0;1;0;1;19;0;0;6;12;4;10.4;0;0;6;11;4;10.75;0;12.4;0.5;1.79
3889;1;8;1;6;1;1;1;23;28;6;4;0;0;0;1;0;0;19;0;0;5;7;5;13.0;1;0;5;7;5;13.333333333333334;0;7.6;2.6;0.32
3890;1;1;2;13;1;1;1;1;28;4;9;1;0;0;1;0;1;21;0;0;7;7;7;12.242857142857144;0;0;8;8;8;14.125;0;15.5;2.8;-4.06
3891;1;9;1;16;1;1;1;1;14;20;41;1;0;1;1;0;0;21;0;0;7;7;7;13.0;0;0;7;8;6;12.5;0;8.9;1.4;3.51
3892;1;1;4;14;1;1;1;1;1;10;10;1;0;0;1;0;0;18;0;0;6;6;6;14.166666666666666;0;0;6;7;6;13.428571428571429;0;8.9;1.4;3.51
3893;1;1;3;9;1;1;1;1;1;6;8;1;0;0;1;0;1;18;0;0;5;11;4;14.25;0;0;5;7;4;12.5;0;12.7;3.7;-1.7
3894;4;12;1;6;1;1;1;22;27;12;12;0;0;0;0;0;0;35;0;0;5;14;1;12.0;2;0;5;11;2;10.5;1;9.4;-0.8;-3.12
3895;1;1;6;12;1;1;14;1;1;10;7;1;0;0;1;0;0;21;1;0;7;11;4;13.25;0;0;7;9;5;13.82;0;11.1;0.6;2.02
3896;1;1;1;12;1;1;1;23;27;10;8;1;0;0;1;1;1;18;0;0;7;7;6;13.183333333333332;0;0;7;7;6;13.183333333333332;0;7.6;2.6;0.32
3897;1;8;5;5;1;1;1;13;1;6;6;1;0;0;1;1;0;22;0;0;6;6;1;11.0;0;0;6;6;0;0.0;0;9.4;-0.8;-3.12
3898;1;8;1;12;1;1;1;23;1;10;7;1;0;0;1;1;1;20;0;0;7;8;7;11.9725;0;0;8;8;8;12.65125;0;15.5;2.8;-4.06
3899;2;12;1;11;1;1;1;22;27;5;8;1;0;0;1;0;0;34;0;0;6;7;5;12.4;0;0;6;8;5;12.8;0;9.4;-0.8;-3.12
3900;2;4;1;9;1;3;1;22;27;10;10;0;0;0;1;0;0;33;0;3;8;9;5;12.6;2;2;7;13;5;11.25;0;10.8;1.4;1.74
3901;1;1;3;12;1;1;1;22;28;10;10;1;0;0;1;0;1;22;0;0;7;7;6;13.9;0;0;7;7;6;13.9;0;7.6;2.6;0.32
3902;1;8;3;11;1;1;1;22;27;10;7;1;0;0;1;0;1;20;0;0;6;11;4;11.5;0;0;6;12;3;11.0;0;7.6;2.6;0.32
3903;2;12;1;9;1;1;1;22;27;7;11;0;0;0;1;0;0;35;0;0;5;6;4;14.2;0;0;5;10;4;11.857142857142858;0;10.8;1.4;1.74
3904;2;12;1;9;1;1;1;23;27;5;8;1;0;0;0;0;0;39;0;0;5;12;3;10.666666666666666;2;0;5;15;3;10.666666666666666;0;9.4;-0.8;-3.12
3905;1;9;6;12;1;1;1;23;27;10;6;1;0;0;0;0;0;19;0;0;7;14;0;0.0;0;0;8;0;0;0.0;0;11.1;0.6;2.02
3906;4;12;1;11;1;1;1;22;27;10;9;0;0;0;1;0;1;36;0;0;6;10;6;11.0;0;0;6;14;3;11.333333333333334;0;10.8;1.4;1.74
3907;1;1;2;12;1;1;1;22;27;10;10;1;0;0;1;0;1;21;0;0;8;8;7;13.957142857142856;0;0;8;8;7;13.957142857142856;0;12.7;3.7;-1.7
3908;1;1;1;10;1;1;1;3;28;2;6;1;0;0;1;0;0;22;0;0;6;11;4;12.5;1;0;6;13;3;13.666666666666666;0;9.4;-0.8;-3.12
3909;2;12;1;10;1;1;1;23;28;10;8;0;0;1;1;0;1;42;0;0;6;8;6;13.333333333333334;0;0;6;7;6;15.285714285714286;0;11.1;0.6;2.02
3910;1;12;1;7;1;1;1;22;27;12;12;1;0;0;1;0;0;34;0;0;5;5;0;0.0;0;0;5;6;0;0.0;0;10.8;1.4;1.74
3911;1;8;1;15;1;1;1;13;14;5;5;1;0;0;1;0;0;20;0;0;6;9;6;11.666666666666666;0;0;6;8;5;11.6;0;7.6;2.6;0.32
3912;2;15;1;3;0;14;1;22;14;10;11;0;0;0;1;0;0;33;0;3;6;7;6;15.714285714285714;0;2;6;7;6;15.5;0;13.9;-0.3;0.79
3913;1;1;4;11;1;1;1;1;14;10;7;1;0;0;1;0;0;20;0;0;6;8;5;11.0;0;0;6;9;5;11.4;0;13.9;-0.3;0.79
3914;1;1;2;14;1;1;1;15;21;1;6;1;0;1;1;0;0;19;0;0;5;8;4;12.25;0;0;5;7;4;12.75;2;7.6;2.6;0.32
3915;2;14;1;17;0;3;1;22;14;10;5;0;0;1;1;0;0;34;0;4;10;25;5;12.2;0;3;9;18;8;12.22222222222222;0;16.2;0.3;-0.92
3916;1;1;1;9;1;1;1;22;27;10;7;1;0;0;1;0;0;18;0;0;5;6;5;13.0;0;0;5;5;5;14.0;0;7.6;2.6;0.32
3917;1;8;1;3;0;1;1;23;27;7;7;0;0;0;1;0;1;24;0;0;6;11;4;12.0;0;0;6;7;6;13.0;0;10.8;1.4;1.74
3918;1;1;1;16;1;1;1;13;10;10;8;1;0;0;1;0;0;18;0;0;6;6;6;13.333333333333334;0;0;6;7;6;12.333333333333334;0;7.6;2.6;0.32
3919;1;1;1;14;1;1;1;22;27;11;7;1;0;0;1;0;0;20;0;0;5;6;3;13.0;0;0;5;7;3;13.0;1;7.6;2.6;0.32
3920;1;8;1;12;1;1;1;1;1;5;4;1;0;0;1;0;0;21;0;0;8;8;7;12.91;0;0;8;8;7;12.91;0;10.8;1.4;1.74
3921;1;1;5;10;1;1;1;23;1;10;6;1;0;0;1;0;1;19;0;0;6;8;6;11.0;0;0;6;13;3;11.0;0;9.4;-0.8;-3.12
3922;1;8;4;12;1;1;1;23;14;6;8;0;0;0;1;0;1;19;0;0;7;8;6;13.579999999999998;0;0;8;8;8;12.93625;0;15.5;2.8;-4.06
3923;1;1;1;10;1;1;1;13;14;6;6;1;0;0;1;0;1;18;0;0;6;10;4;12.4;0;0;6;8;6;12.5;0;12.4;0.5;1.79
3924;4;12;1;3;0;1;1;22;27;6;6;0;0;0;1;0;1;38;0;4;9;13;8;12.88888888888889;0;2;7;9;7;13.0;0;13.9;-0.3;0.79
3925;1;1;1;2;1;1;1;13;14;6;5;1;0;1;1;1;0;21;0;6;12;12;11;11.545454545454543;0;4;11;18;9;11.7;1;8.9;1.4;3.51
3926;1;14;1;9;1;1;11;1;5;10;11;1;0;0;1;1;0;23;1;0;5;6;1;10.0;0;0;5;5;0;0.0;0;15.5;2.8;-4.06
3927;1;8;5;12;1;1;1;13;1;5;4;1;0;0;1;0;0;19;0;0;8;8;8;14.34125;0;0;8;8;8;14.34125;0;9.4;-0.8;-3.12
3928;1;1;2;15;1;1;1;23;27;6;4;1;0;1;0;0;0;18;0;0;6;8;6;14.142857142857142;0;0;6;6;5;12.0;0;13.9;-0.3;0.79
3929;1;1;6;2;1;1;1;13;27;6;6;1;0;0;1;0;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12
3930;1;12;1;4;1;1;1;13;14;10;7;1;0;0;1;0;0;24;0;0;6;10;5;11.8;0;0;6;13;4;11.25;0;12.4;0.5;1.79
3931;1;1;1;15;1;1;2;1;1;6;10;0;0;0;1;0;1;18;1;0;6;6;6;13.333333333333334;0;0;6;6;6;14.166666666666666;0;12.7;3.7;-1.7
3932;1;1;1;8;1;1;1;3;1;5;10;1;0;0;1;0;0;18;0;0;6;8;6;14.5;0;0;6;9;6;12.857142857142858;0;13.9;-0.3;0.79
3933;1;4;1;17;0;15;1;13;14;8;4;0;0;0;1;0;0;26;0;5;10;13;8;12.666666666666666;0;5;10;12;10;13.4;0;11.1;0.6;2.02
3934;1;1;1;9;1;1;1;13;14;10;10;0;0;1;1;0;0;19;0;0;5;13;1;10.0;0;0;5;8;2;10.0;0;12.4;0.5;1.79
3935;1;9;3;14;1;1;1;23;28;10;10;1;0;0;1;0;1;19;0;0;6;10;0;0.0;0;0;6;6;0;0.0;0;12.7;3.7;-1.7
3936;1;1;1;11;1;1;1;23;27;6;6;0;0;0;1;0;0;19;0;0;6;12;4;11.0;0;0;6;6;4;12.5;0;16.2;0.3;-0.92
3937;1;1;1;8;1;1;1;22;27;10;10;1;0;1;1;0;0;20;0;0;5;10;2;12.0;2;0;5;9;4;11.0;0;9.4;-0.8;-3.12
3938;1;1;3;11;1;1;1;13;14;10;10;1;0;0;1;0;0;22;0;0;6;10;4;10.0;0;0;6;12;2;13.5;0;9.4;-0.8;-3.12
3939;1;1;2;12;1;1;1;13;1;6;6;1;0;0;1;0;0;19;0;0;7;7;7;14.20857142857143;0;0;8;9;8;15.127777777777778;0;11.1;0.6;2.02
3940;1;1;5;12;1;1;1;3;1;6;11;1;0;0;1;0;0;20;0;0;7;7;7;14.30714285714286;0;0;8;8;8;15.0125;0;12.4;0.5;1.79
3941;2;12;1;9;1;1;1;22;27;6;6;0;0;0;1;0;0;36;0;0;5;8;3;11.0;0;0;5;12;4;13.375;0;10.8;1.4;1.74
3942;1;12;1;16;1;12;1;13;4;10;5;1;0;0;1;0;0;29;0;0;7;14;0;0.0;0;0;6;6;0;0.0;0;11.1;0.6;2.02
3943;1;8;3;10;1;1;1;3;3;3;3;1;0;0;1;0;0;19;0;0;6;10;6;12.0;0;0;6;12;4;11.0;0;12.7;3.7;-1.7
3944;5;12;1;9;1;1;1;1;1;5;9;0;0;1;0;0;0;24;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;13.9;-0.3;0.79
3945;5;12;1;4;1;1;1;1;1;5;9;0;0;1;0;0;0;27;0;0;6;6;0;0.0;0;0;6;7;0;0.0;0;8.9;1.4;3.51
3946;1;8;1;15;1;1;1;22;27;10;9;1;0;0;1;0;1;18;0;0;6;7;6;13.857142857142858;0;0;6;7;6;14.285714285714286;0;13.9;-0.3;0.79
3947;1;8;2;2;1;1;1;3;1;3;7;1;0;0;1;0;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06
3948;1;8;4;13;1;1;1;23;27;4;8;1;0;0;1;0;0;21;0;0;7;0;0;0.0;0;0;7;0;0;0.0;0;12.7;3.7;-1.7
3949;2;12;1;14;1;1;1;22;14;10;5;0;0;0;1;0;1;43;0;0;6;8;5;11.0;0;0;6;9;5;13.0;0;12.4;0.5;1.79
3950;1;14;1;9;1;1;1;1;14;10;11;0;0;0;1;0;1;18;0;0;5;9;5;13.2;0;0;5;13;5;14.4;5;16.2;0.3;-0.92
3951;1;9;1;6;1;1;1;22;27;10;10;1;0;0;1;0;1;21;0;0;6;7;6;13.5;0;0;6;6;3;15.333333333333334;0;8.9;1.4;3.51
3952;1;4;1;9;1;3;1;6;19;2;8;0;0;0;1;0;0;26;0;0;5;5;0;0.0;0;0;5;0;0;0.0;0;9.4;-0.8;-3.12
3953;1;1;6;12;1;1;1;1;14;10;5;1;0;0;1;0;1;19;0;0;8;8;7;14.214285714285714;0;0;8;8;7;14.214285714285714;0;12.7;3.7;-1.7
3954;1;1;1;6;1;1;1;22;9;12;12;0;0;0;1;0;0;18;0;0;5;5;5;13.0;0;0;5;5;5;12.4;0;7.6;2.6;0.32
3955;1;1;1;15;1;1;1;3;2;3;2;1;0;0;1;0;0;22;0;0;6;13;2;12.0;0;0;6;14;1;10.0;0;9.4;-0.8;-3.12
3956;1;12;1;12;1;12;1;1;14;5;11;1;0;0;1;0;0;27;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;11.1;0.6;2.02
3957;1;1;3;9;1;1;1;23;14;10;11;1;0;0;1;0;0;18;0;0;5;6;5;12.8;1;0;5;6;5;12.6;0;9.4;-0.8;-3.12
3958;1;8;1;6;1;1;1;22;28;8;10;0;0;0;1;0;0;19;0;0;5;11;4;13.6;2;0;5;9;4;12.2;0;9.4;-0.8;-3.12
3959;1;8;4;12;1;1;1;13;14;4;11;1;0;0;1;0;0;18;0;0;7;7;7;13.971428571428572;0;0;8;8;8;15.75;0;13.9;-0.3;0.79
3960;1;1;1;6;1;1;1;23;27;5;5;0;0;0;1;0;1;19;0;0;6;8;6;15.0;0;0;6;9;6;14.857142857142858;0;11.1;0.6;2.02
3961;1;12;1;6;1;1;1;22;27;10;10;0;0;0;0;0;0;32;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02
3962;1;13;1;12;1;1;1;22;1;10;5;1;0;0;1;0;0;23;0;20;26;27;26;15.07777777777778;0;14;17;17;17;15.023529411764704;0;15.5;2.8;-4.06
3963;1;8;3;12;1;1;1;22;27;5;4;1;0;0;1;0;0;20;0;0;7;7;6;13.383333333333333;0;0;7;7;6;13.383333333333333;0;7.6;2.6;0.32
3964;1;1;1;2;1;1;1;13;28;6;6;1;0;1;1;0;0;20;0;6;12;12;12;13.25;0;4;11;16;10;13.090909090909092;0;8.9;1.4;3.51
3965;1;8;1;10;1;1;1;13;14;5;6;1;0;1;0;0;0;19;0;0;6;10;5;11.714285714285714;0;0;6;13;2;10.666666666666666;0;16.2;0.3;-0.92
3966;1;1;3;12;1;1;1;13;14;6;6;1;0;0;1;0;1;18;0;0;8;8;8;13.01125;0;0;8;8;8;13.01125;0;9.4;-0.8;-3.12
3967;1;15;1;4;1;14;1;13;14;10;5;0;0;0;1;0;0;21;0;0;6;12;3;10.666666666666666;2;0;6;12;4;12.0;0;15.5;2.8;-4.06
3968;1;1;1;12;1;1;1;1;14;10;10;0;0;0;1;0;1;20;0;0;7;14;0;0.0;0;0;7;15;0;0.0;0;11.1;0.6;2.02
3969;1;15;1;6;1;14;1;3;14;3;5;1;0;0;1;0;0;22;0;1;6;9;6;13.0;0;1;6;18;3;12.666666666666666;0;12.4;0.5;1.79
3970;1;15;1;17;0;14;1;22;27;10;10;0;0;0;1;0;0;26;0;0;5;5;5;12.0;0;0;5;7;5;11.4;0;12.7;3.7;-1.7
3971;1;1;1;5;1;1;1;22;27;4;4;1;0;0;1;0;0;20;0;0;6;6;6;12.166666666666666;0;0;6;7;5;13.8;0;12.7;3.7;-1.7
3972;1;1;1;12;1;1;1;13;28;6;4;1;0;0;1;0;0;19;0;0;7;10;6;11.85;0;0;8;10;7;13.65;0;16.2;0.3;-0.92
3973;1;12;1;17;0;1;1;22;27;10;10;0;0;0;1;0;0;31;0;0;5;8;4;11.0;0;0;5;6;5;11.2;0;7.6;2.6;0.32
3974;1;14;3;12;1;1;1;1;14;10;8;1;0;1;1;0;1;20;0;0;7;9;7;12.327777777777778;0;0;8;10;8;11.736;0;15.5;2.8;-4.06
3975;1;14;1;6;1;1;1;13;28;8;8;1;0;0;1;0;0;20;0;0;5;9;4;12.0;0;0;5;10;5;13.428571428571429;1;10.8;1.4;1.74
3976;1;8;4;12;1;1;1;22;27;6;6;1;0;0;1;0;0;21;0;0;7;7;7;14.428571428571429;0;0;8;9;8;14.511111111111113;0;16.2;0.3;-0.92
3977;1;1;4;12;1;1;1;13;14;10;8;1;0;0;1;0;0;18;0;0;7;7;7;13.78;0;0;8;8;8;12.6125;0;12.4;0.5;1.79
3978;1;8;2;12;1;1;1;22;1;10;5;1;0;0;1;0;1;19;0;0;7;7;6;13.8;0;0;7;7;6;13.8;0;7.6;2.6;0.32
3979;1;1;1;16;1;1;1;13;14;4;8;1;0;0;1;0;1;18;0;0;7;7;7;14.857142857142858;0;0;7;7;7;15.142857142857142;0;13.9;-0.3;0.79
3980;4;12;1;15;1;13;1;13;14;8;10;0;0;0;1;0;0;40;0;0;6;8;5;13.0;0;0;6;7;5;12.6;0;16.2;0.3;-0.92
3981;1;8;6;10;1;1;1;1;28;5;8;0;0;0;1;0;1;18;0;0;6;7;6;12.142857142857142;0;0;6;6;6;13.333333333333334;0;13.9;-0.3;0.79
3982;1;1;2;6;1;1;1;25;4;3;3;1;0;0;1;0;0;18;0;0;6;7;6;15.666666666666666;0;0;6;6;6;14.833333333333334;0;8.9;1.4;3.51
3983;1;8;1;12;1;1;1;1;14;5;4;1;0;0;1;0;0;19;0;0;7;13;5;12.5;0;0;8;14;7;12.166666666666666;0;15.5;2.8;-4.06
3984;1;8;1;10;1;1;1;23;28;10;8;0;0;0;1;0;1;19;0;0;6;7;6;12.833333333333334;0;0;6;6;6;13.166666666666666;0;12.4;0.5;1.79
3985;1;12;1;4;1;1;1;23;28;10;7;0;0;1;0;0;0;28;0;0;6;6;0;0.0;0;0;6;7;0;0.0;0;8.9;1.4;3.51
3986;1;8;1;5;1;1;1;22;28;10;9;1;0;0;1;0;0;20;0;0;6;6;6;12.5;0;0;6;6;6;12.666666666666666;0;7.6;2.6;0.32
3987;1;1;2;15;1;1;1;22;27;10;10;1;0;0;1;0;0;18;0;0;6;14;4;11.25;0;0;6;9;5;13.0;0;9.4;-0.8;-3.12
3988;1;1;2;12;1;1;1;1;1;5;4;1;0;0;1;0;0;18;0;0;7;7;6;15.25;0;0;7;7;6;15.25;0;7.6;2.6;0.32
3989;1;1;1;6;1;1;1;13;27;10;10;1;0;0;1;0;1;20;0;0;5;13;5;14.0;2;0;5;10;3;12.0;1;9.4;-0.8;-3.12
3990;1;14;1;10;1;1;1;23;14;10;5;0;0;1;1;0;0;28;0;15;16;16;13;12.076923076923077;0;13;13;13;11;12.090909090909092;0;16.2;0.3;-0.92
3991;1;6;1;16;1;1;14;28;1;25;26;0;0;0;1;0;0;23;1;11;16;17;16;14.625;0;6;10;12;9;14.88888888888889;0;8.9;1.4;3.51
3992;1;1;1;16;1;1;1;13;27;6;6;1;0;0;1;0;0;19;0;0;7;10;4;10.5;0;0;7;7;2;10.5;0;16.2;0.3;-0.92
3993;1;8;1;10;1;1;1;23;14;24;36;1;0;0;1;0;1;18;0;0;6;8;6;12.833333333333334;0;0;6;6;6;12.166666666666666;0;8.9;1.4;3.51
3994;1;1;3;15;1;1;9;22;27;10;10;0;0;1;0;0;1;20;1;0;6;6;6;12.5;0;0;6;7;5;11.8;0;10.8;1.4;1.74
3995;1;1;1;2;1;1;1;3;1;3;5;1;0;0;1;0;0;20;0;5;12;13;12;11.23076923076923;0;3;11;18;9;12.77777777777778;0;11.1;0.6;2.02
3996;2;12;1;17;0;1;1;22;27;10;10;0;0;0;1;0;0;27;0;0;5;5;2;10.5;0;0;5;5;0;0.0;0;7.6;2.6;0.32
3997;1;1;1;16;1;1;1;1;1;10;10;1;0;0;1;0;0;18;0;0;6;11;3;12.0;0;0;6;13;2;12.0;0;12.7;3.7;-1.7
3998;4;12;2;13;1;12;1;13;14;5;7;0;0;0;1;0;1;37;0;0;7;10;7;10.985714285714286;0;0;8;11;8;12.3;0;10.8;1.4;1.74
3999;4;4;1;12;1;15;1;13;14;5;7;0;0;0;0;0;0;42;0;2;7;10;5;12.62;0;3;7;11;3;14.166666666666666;0;12.4;0.5;1.79
4000;1;8;6;12;1;1;1;1;28;5;9;1;0;0;1;0;0;20;0;0;7;9;6;13.0;0;0;8;8;8;14.2125;0;13.9;-0.3;0.79
4001;2;12;1;7;1;1;1;19;24;10;10;0;0;0;0;1;0;34;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;15.5;2.8;-4.06
4002;1;13;1;7;1;1;1;3;3;4;3;1;0;0;1;1;0;22;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;10.8;1.4;1.74
4003;2;12;2;11;1;12;1;13;14;10;6;0;0;0;1;1;0;39;0;0;6;6;6;13.5;0;0;6;6;6;13.333333333333334;0;12.4;0.5;1.79
4004;1;1;1;12;1;1;1;22;27;10;10;1;0;0;1;1;1;18;0;0;7;7;6;13.516666666666666;0;0;7;7;6;13.516666666666666;0;7.6;2.6;0.32
4005;1;1;2;5;1;1;1;22;27;10;10;1;0;0;1;1;1;21;0;0;6;6;6;13.166666666666666;0;0;6;8;6;13.285714285714286;0;8.9;1.4;3.51
4006;2;12;1;6;1;1;1;22;27;12;11;0;0;0;1;1;0;34;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74
4007;1;15;1;4;1;14;1;22;27;10;10;0;0;0;1;1;1;22;0;0;6;8;6;13.125;0;0;6;10;6;13.0;0;16.2;0.3;-0.92
4008;1;12;1;4;1;1;1;1;27;5;8;0;0;0;1;1;0;31;0;0;6;15;3;14.4;0;0;6;20;0;0.0;0;16.2;0.3;-0.92
4009;1;9;3;16;1;1;1;23;27;6;10;1;0;0;0;1;0;19;0;0;6;10;4;12.0;0;0;6;12;0;0.0;0;10.8;1.4;1.74
4010;1;8;5;11;1;1;1;23;1;6;10;0;0;0;1;1;0;19;0;0;5;5;0;0.0;0;0;5;10;0;0.0;0;10.8;1.4;1.74
4011;1;12;1;13;1;12;1;22;27;10;11;0;0;0;1;1;0;31;0;0;7;7;0;0.0;0;0;7;7;0;0.0;0;15.5;2.8;-4.06
4012;1;3;1;9;1;1;1;13;28;6;7;1;0;0;1;0;0;19;0;0;5;15;3;10.8;0;0;5;6;3;10.5;0;13.9;-0.3;0.79
4013;2;12;2;14;1;1;14;22;14;10;10;0;0;0;1;0;0;30;1;0;6;0;0;0.0;0;0;6;0;0;0.0;0;9.4;-0.8;-3.12
4014;1;16;1;12;1;1;1;22;28;4;4;1;0;0;1;0;1;20;0;2;7;7;7;16.13142857142857;0;0;8;9;8;15.52222222222222;0;11.1;0.6;2.02
4015;1;8;1;12;1;1;1;13;28;8;8;1;0;0;1;0;1;18;0;0;7;7;7;14.838571428571427;0;0;8;9;8;14.8;0;12.4;0.5;1.79
4016;4;12;1;17;0;1;1;22;27;6;6;0;0;0;1;0;0;31;0;0;5;7;3;10.333333333333334;0;0;5;6;3;12.0;0;10.8;1.4;1.74
4017;1;8;1;11;1;1;1;13;1;10;5;1;0;0;1;0;0;19;0;0;6;11;3;12.0;0;0;6;11;4;11.25;0;7.6;2.6;0.32
4018;4;12;1;3;0;1;1;22;27;10;8;0;0;0;1;0;1;43;0;0;6;6;0;0.0;0;0;5;5;0;0.0;0;8.9;1.4;3.51
4019;1;8;2;11;1;1;1;23;28;10;9;1;0;0;1;0;1;20;0;0;6;6;6;13.166666666666666;0;0;6;6;6;14.0;0;13.9;-0.3;0.79
4020;1;1;2;12;1;1;1;1;1;6;10;1;0;0;1;0;1;19;0;0;8;8;8;13.9475;0;0;8;8;8;13.9475;0;9.4;-0.8;-3.12
4021;1;1;1;14;1;1;1;3;1;2;8;0;0;0;1;0;0;22;0;0;5;6;3;11.333333333333334;0;0;5;5;0;0.0;0;9.4;-0.8;-3.12
4022;1;1;1;3;0;1;1;3;1;2;8;0;0;0;1;0;0;26;0;2;8;11;7;12.75;0;2;7;7;7;12.285714285714286;0;16.2;0.3;-0.92
4023;1;9;1;9;1;1;1;13;14;6;9;1;0;0;1;0;1;19;0;0;5;6;5;12.6;0;0;5;8;5;11.25;0;10.8;1.4;1.74
4024;1;4;1;12;1;3;1;13;3;5;3;1;0;0;1;0;0;29;0;0;8;8;6;12.25;1;0;8;8;6;12.25;1;12.7;3.7;-1.7
4025;1;6;1;13;1;1;12;3;14;14;29;0;0;0;1;0;0;20;1;0;7;14;0;0.0;6;0;7;12;2;11.666666666666666;0;8.9;1.4;3.51
4026;4;1;1;17;0;1;1;22;27;10;8;0;0;0;1;0;1;38;0;0;5;8;5;11.0;0;0;5;7;5;11.4;0;9.4;-0.8;-3.12
4027;1;12;1;4;1;1;1;22;27;10;6;0;0;0;1;0;0;41;0;8;12;17;12;11.833333333333334;0;3;12;22;9;12.7;0;15.5;2.8;-4.06
4028;1;1;6;12;1;1;1;13;28;5;10;1;0;0;1;0;0;19;0;0;8;10;6;13.066666666666668;0;0;8;10;6;13.066666666666668;0;12.7;3.7;-1.7
4029;1;1;1;5;1;1;1;1;28;5;6;0;0;1;1;0;0;19;0;0;6;6;6;13.833333333333334;0;0;6;8;6;13.875;0;10.8;1.4;1.74
4030;4;4;1;12;1;3;1;3;14;3;4;0;0;0;1;0;0;43;0;0;7;7;3;13.833333333333334;1;0;7;7;0;0.0;0;16.2;0.3;-0.92
4031;1;8;1;8;1;1;1;23;27;10;8;1;0;0;1;0;0;19;0;0;5;5;5;11.8;0;0;5;5;5;13.2;0;10.8;1.4;1.74
4032;1;1;1;2;1;1;1;13;28;10;9;1;0;0;1;1;1;19;0;6;12;12;12;13.333333333333334;0;4;11;15;10;12.818181818181818;0;8.9;1.4;3.51
